"steps" "date" "interval" "date2" "dailyMean"
"4656" 0 2012-10-17 355 17 46.7083333333333
"4657" 5 2012-10-17 400 17 46.7083333333333
"4658" 0 2012-10-17 405 17 46.7083333333333
"4659" 0 2012-10-17 410 17 46.7083333333333
"4660" 0 2012-10-17 415 17 46.7083333333333
"4661" 0 2012-10-17 420 17 46.7083333333333
"4662" 0 2012-10-17 425 17 46.7083333333333
"4663" 43 2012-10-17 430 17 46.7083333333333
"4664" 0 2012-10-17 435 17 46.7083333333333
"4665" 0 2012-10-17 440 17 46.7083333333333
"4666" 0 2012-10-17 445 17 46.7083333333333
"4667" 0 2012-10-17 450 17 46.7083333333333
"4668" 0 2012-10-17 455 17 46.7083333333333
"4669" 0 2012-10-17 500 17 46.7083333333333
"4670" 9 2012-10-17 505 17 46.7083333333333
"4671" 39 2012-10-17 510 17 46.7083333333333
"4672" 0 2012-10-17 515 17 46.7083333333333
"4673" 0 2012-10-17 520 17 46.7083333333333
"4674" 0 2012-10-17 525 17 46.7083333333333
"4675" 0 2012-10-17 530 17 46.7083333333333
"4676" 0 2012-10-17 535 17 46.7083333333333
"4677" 0 2012-10-17 540 17 46.7083333333333
"4678" 0 2012-10-17 545 17 46.7083333333333
"4679" 0 2012-10-17 550 17 46.7083333333333
"4680" 0 2012-10-17 555 17 46.7083333333333
"4681" 0 2012-10-17 600 17 46.7083333333333
"4682" 0 2012-10-17 605 17 46.7083333333333
"4683" 0 2012-10-17 610 17 46.7083333333333
"4684" 8 2012-10-17 615 17 46.7083333333333
"4685" 43 2012-10-17 620 17 46.7083333333333
"4686" 0 2012-10-17 625 17 46.7083333333333
"4687" 0 2012-10-17 630 17 46.7083333333333
"4688" 0 2012-10-17 635 17 46.7083333333333
"4689" 33 2012-10-17 640 17 46.7083333333333
"4690" 0 2012-10-17 645 17 46.7083333333333
"4691" 17 2012-10-17 650 17 46.7083333333333
"4692" 31 2012-10-17 655 17 46.7083333333333
"4693" 45 2012-10-17 700 17 46.7083333333333
"4694" 23 2012-10-17 705 17 46.7083333333333
"4695" 35 2012-10-17 710 17 46.7083333333333
"4696" 0 2012-10-17 715 17 46.7083333333333
"4697" 37 2012-10-17 720 17 46.7083333333333
"4698" 127 2012-10-17 725 17 46.7083333333333
"4699" 7 2012-10-17 730 17 46.7083333333333
"4700" 10 2012-10-17 735 17 46.7083333333333
"4701" 0 2012-10-17 740 17 46.7083333333333
"4702" 26 2012-10-17 745 17 46.7083333333333
"4703" 66 2012-10-17 750 17 46.7083333333333
"4704" 74 2012-10-17 755 17 46.7083333333333
"4705" 540 2012-10-17 800 17 46.7083333333333
"4706" 364 2012-10-17 805 17 46.7083333333333
"4707" 344 2012-10-17 810 17 46.7083333333333
"4708" 652 2012-10-17 815 17 46.7083333333333
"4709" 680 2012-10-17 820 17 46.7083333333333
"4710" 680 2012-10-17 825 17 46.7083333333333
"4711" 744 2012-10-17 830 17 46.7083333333333
"4712" 720 2012-10-17 835 17 46.7083333333333
"4713" 701 2012-10-17 840 17 46.7083333333333
"4714" 266 2012-10-17 845 17 46.7083333333333
"4715" 0 2012-10-17 850 17 46.7083333333333
"4716" 103 2012-10-17 855 17 46.7083333333333
"4717" 668 2012-10-17 900 17 46.7083333333333
"4718" 101 2012-10-17 905 17 46.7083333333333
"4719" 0 2012-10-17 910 17 46.7083333333333
"4720" 0 2012-10-17 915 17 46.7083333333333
"4721" 0 2012-10-17 920 17 46.7083333333333
"4722" 0 2012-10-17 925 17 46.7083333333333
"4723" 0 2012-10-17 930 17 46.7083333333333
"4724" 0 2012-10-17 935 17 46.7083333333333
"4725" 0 2012-10-17 940 17 46.7083333333333
"4726" 0 2012-10-17 945 17 46.7083333333333
"4727" 0 2012-10-17 950 17 46.7083333333333
"4728" 0 2012-10-17 955 17 46.7083333333333
"4729" 92 2012-10-17 1000 17 46.7083333333333
"4730" 0 2012-10-17 1005 17 46.7083333333333
"4731" 0 2012-10-17 1010 17 46.7083333333333
"4732" 0 2012-10-17 1015 17 46.7083333333333
"4733" 0 2012-10-17 1020 17 46.7083333333333
"4734" 16 2012-10-17 1025 17 46.7083333333333
"4735" 0 2012-10-17 1030 17 46.7083333333333
"4736" 0 2012-10-17 1035 17 46.7083333333333
"4737" 0 2012-10-17 1040 17 46.7083333333333
"4738" 0 2012-10-17 1045 17 46.7083333333333
"4739" 0 2012-10-17 1050 17 46.7083333333333
"4740" 0 2012-10-17 1055 17 46.7083333333333
"4741" 0 2012-10-17 1100 17 46.7083333333333
"4742" 16 2012-10-17 1105 17 46.7083333333333
"4743" 17 2012-10-17 1110 17 46.7083333333333
"4744" 199 2012-10-17 1115 17 46.7083333333333
"4745" 429 2012-10-17 1120 17 46.7083333333333
"4746" 0 2012-10-17 1125 17 46.7083333333333
"4747" 186 2012-10-17 1130 17 46.7083333333333
"4748" 160 2012-10-17 1135 17 46.7083333333333
"4749" 0 2012-10-17 1140 17 46.7083333333333
"4750" 0 2012-10-17 1145 17 46.7083333333333
"4751" 0 2012-10-17 1150 17 46.7083333333333
"4752" 0 2012-10-17 1155 17 46.7083333333333
"4753" 0 2012-10-17 1200 17 46.7083333333333
"4754" 0 2012-10-17 1205 17 46.7083333333333
"4755" 0 2012-10-17 1210 17 46.7083333333333
"4756" 0 2012-10-17 1215 17 46.7083333333333
"4757" 0 2012-10-17 1220 17 46.7083333333333
"4758" 143 2012-10-17 1225 17 46.7083333333333
"4759" 86 2012-10-17 1230 17 46.7083333333333
"4760" 0 2012-10-17 1235 17 46.7083333333333
"4761" 0 2012-10-17 1240 17 46.7083333333333
"4762" 0 2012-10-17 1245 17 46.7083333333333
"4763" 0 2012-10-17 1250 17 46.7083333333333
"4764" 0 2012-10-17 1255 17 46.7083333333333
"4765" 30 2012-10-17 1300 17 46.7083333333333
"4766" 0 2012-10-17 1305 17 46.7083333333333
"4767" 0 2012-10-17 1310 17 46.7083333333333
"4768" 8 2012-10-17 1315 17 46.7083333333333
"4769" 0 2012-10-17 1320 17 46.7083333333333
"4770" 285 2012-10-17 1325 17 46.7083333333333
"4771" 146 2012-10-17 1330 17 46.7083333333333
"4772" 3 2012-10-17 1335 17 46.7083333333333
"4773" 0 2012-10-17 1340 17 46.7083333333333
"4774" 0 2012-10-17 1345 17 46.7083333333333
"4775" 0 2012-10-17 1350 17 46.7083333333333
"4776" 0 2012-10-17 1355 17 46.7083333333333
"4777" 0 2012-10-17 1400 17 46.7083333333333
"4778" 0 2012-10-17 1405 17 46.7083333333333
"4779" 0 2012-10-17 1410 17 46.7083333333333
"4780" 0 2012-10-17 1415 17 46.7083333333333
"4781" 0 2012-10-17 1420 17 46.7083333333333
"4782" 0 2012-10-17 1425 17 46.7083333333333
"4783" 0 2012-10-17 1430 17 46.7083333333333
"4784" 0 2012-10-17 1435 17 46.7083333333333
"4785" 0 2012-10-17 1440 17 46.7083333333333
"4786" 0 2012-10-17 1445 17 46.7083333333333
"4787" 241 2012-10-17 1450 17 46.7083333333333
"4788" 11 2012-10-17 1455 17 46.7083333333333
"4789" 0 2012-10-17 1500 17 46.7083333333333
"4790" 0 2012-10-17 1505 17 46.7083333333333
"4791" 0 2012-10-17 1510 17 46.7083333333333
"4792" 0 2012-10-17 1515 17 46.7083333333333
"4793" 0 2012-10-17 1520 17 46.7083333333333
"4794" 80 2012-10-17 1525 17 46.7083333333333
"4795" 0 2012-10-17 1530 17 46.7083333333333
"4796" 0 2012-10-17 1535 17 46.7083333333333
"4797" 0 2012-10-17 1540 17 46.7083333333333
"4798" 0 2012-10-17 1545 17 46.7083333333333
"4799" 86 2012-10-17 1550 17 46.7083333333333
"4800" 48 2012-10-17 1555 17 46.7083333333333
"4801" 28 2012-10-17 1600 17 46.7083333333333
"4802" 0 2012-10-17 1605 17 46.7083333333333
"4803" 0 2012-10-17 1610 17 46.7083333333333
"4804" 0 2012-10-17 1615 17 46.7083333333333
"4805" 0 2012-10-17 1620 17 46.7083333333333
"4806" 0 2012-10-17 1625 17 46.7083333333333
"4807" 0 2012-10-17 1630 17 46.7083333333333
"4808" 0 2012-10-17 1635 17 46.7083333333333
"4809" 0 2012-10-17 1640 17 46.7083333333333
"4810" 0 2012-10-17 1645 17 46.7083333333333
"4811" 0 2012-10-17 1650 17 46.7083333333333
"4812" 137 2012-10-17 1655 17 46.7083333333333
"4813" 40 2012-10-17 1700 17 46.7083333333333
"4814" 0 2012-10-17 1705 17 46.7083333333333
"4815" 0 2012-10-17 1710 17 46.7083333333333
"4816" 63 2012-10-17 1715 17 46.7083333333333
"4817" 163 2012-10-17 1720 17 46.7083333333333
"4818" 408 2012-10-17 1725 17 46.7083333333333
"4819" 153 2012-10-17 1730 17 46.7083333333333
"4820" 0 2012-10-17 1735 17 46.7083333333333
"4821" 12 2012-10-17 1740 17 46.7083333333333
"4822" 0 2012-10-17 1745 17 46.7083333333333
"4823" 8 2012-10-17 1750 17 46.7083333333333
"4824" 0 2012-10-17 1755 17 46.7083333333333
"4825" 0 2012-10-17 1800 17 46.7083333333333
"4826" 0 2012-10-17 1805 17 46.7083333333333
"4827" 0 2012-10-17 1810 17 46.7083333333333
"4828" 115 2012-10-17 1815 17 46.7083333333333
"4829" 31 2012-10-17 1820 17 46.7083333333333
"4830" 52 2012-10-17 1825 17 46.7083333333333
"4831" 60 2012-10-17 1830 17 46.7083333333333
"4832" 0 2012-10-17 1835 17 46.7083333333333
"4833" 0 2012-10-17 1840 17 46.7083333333333
"4834" 42 2012-10-17 1845 17 46.7083333333333
"4835" 178 2012-10-17 1850 17 46.7083333333333
"4836" 479 2012-10-17 1855 17 46.7083333333333
"4837" 297 2012-10-17 1900 17 46.7083333333333
"4838" 371 2012-10-17 1905 17 46.7083333333333
"4839" 483 2012-10-17 1910 17 46.7083333333333
"4840" 319 2012-10-17 1915 17 46.7083333333333
"4841" 26 2012-10-17 1920 17 46.7083333333333
"4842" 14 2012-10-17 1925 17 46.7083333333333
"4843" 79 2012-10-17 1930 17 46.7083333333333
"4844" 0 2012-10-17 1935 17 46.7083333333333
"4845" 0 2012-10-17 1940 17 46.7083333333333
"4846" 0 2012-10-17 1945 17 46.7083333333333
"4847" 47 2012-10-17 1950 17 46.7083333333333
"4848" 0 2012-10-17 1955 17 46.7083333333333
"4849" 0 2012-10-17 2000 17 46.7083333333333
"4850" 0 2012-10-17 2005 17 46.7083333333333
"4851" 0 2012-10-17 2010 17 46.7083333333333
"4852" 0 2012-10-17 2015 17 46.7083333333333
"4853" 0 2012-10-17 2020 17 46.7083333333333
"4854" 0 2012-10-17 2025 17 46.7083333333333
"4855" 0 2012-10-17 2030 17 46.7083333333333
"4856" 0 2012-10-17 2035 17 46.7083333333333
"4857" 0 2012-10-17 2040 17 46.7083333333333
"4858" 0 2012-10-17 2045 17 46.7083333333333
"4859" 0 2012-10-17 2050 17 46.7083333333333
"4860" 0 2012-10-17 2055 17 46.7083333333333
"4861" 0 2012-10-17 2100 17 46.7083333333333
"4862" 88 2012-10-17 2105 17 46.7083333333333
"4863" 68 2012-10-17 2110 17 46.7083333333333
"4864" 6 2012-10-17 2115 17 46.7083333333333
"4865" 0 2012-10-17 2120 17 46.7083333333333
"4866" 0 2012-10-17 2125 17 46.7083333333333
"4867" 0 2012-10-17 2130 17 46.7083333333333
"4868" 0 2012-10-17 2135 17 46.7083333333333
"4869" 0 2012-10-17 2140 17 46.7083333333333
"4870" 8 2012-10-17 2145 17 46.7083333333333
"4871" 0 2012-10-17 2150 17 46.7083333333333
"4872" 0 2012-10-17 2155 17 46.7083333333333
"4873" 0 2012-10-17 2200 17 46.7083333333333
"4874" 0 2012-10-17 2205 17 46.7083333333333
"4875" 0 2012-10-17 2210 17 46.7083333333333
"4876" 0 2012-10-17 2215 17 46.7083333333333
"4877" 8 2012-10-17 2220 17 46.7083333333333
"4878" 0 2012-10-17 2225 17 46.7083333333333
"4879" 8 2012-10-17 2230 17 46.7083333333333
"4880" 0 2012-10-17 2235 17 46.7083333333333
"4881" 0 2012-10-17 2240 17 46.7083333333333
"4882" 0 2012-10-17 2245 17 46.7083333333333
"4883" 0 2012-10-17 2250 17 46.7083333333333
"4884" 0 2012-10-17 2255 17 46.7083333333333
"4885" 0 2012-10-17 2300 17 46.7083333333333
"4886" 0 2012-10-17 2305 17 46.7083333333333
"4887" 0 2012-10-17 2310 17 46.7083333333333
"4888" 0 2012-10-17 2315 17 46.7083333333333
"4889" 0 2012-10-17 2320 17 46.7083333333333
"4890" 0 2012-10-17 2325 17 46.7083333333333
"4891" 0 2012-10-17 2330 17 46.7083333333333
"4892" 0 2012-10-17 2335 17 46.7083333333333
"4893" 0 2012-10-17 2340 17 46.7083333333333
"4894" 0 2012-10-17 2345 17 46.7083333333333
"4895" 0 2012-10-17 2350 17 46.7083333333333
"4896" 29 2012-10-17 2355 17 46.7083333333333
"4897" 0 2012-10-18 0 18 34.9166666666667
"4898" 0 2012-10-18 5 18 34.9166666666667
"4899" 0 2012-10-18 10 18 34.9166666666667
"4900" 0 2012-10-18 15 18 34.9166666666667
"4901" 0 2012-10-18 20 18 34.9166666666667
"4902" 11 2012-10-18 25 18 34.9166666666667
"4903" 0 2012-10-18 30 18 34.9166666666667
"4904" 0 2012-10-18 35 18 34.9166666666667
"4905" 0 2012-10-18 40 18 34.9166666666667
"4906" 0 2012-10-18 45 18 34.9166666666667
"4907" 0 2012-10-18 50 18 34.9166666666667
"4908" 0 2012-10-18 55 18 34.9166666666667
"4909" 0 2012-10-18 100 18 34.9166666666667
"4910" 0 2012-10-18 105 18 34.9166666666667
"4911" 0 2012-10-18 110 18 34.9166666666667
"4912" 0 2012-10-18 115 18 34.9166666666667
"4913" 0 2012-10-18 120 18 34.9166666666667
"4914" 0 2012-10-18 125 18 34.9166666666667
"4915" 42 2012-10-18 130 18 34.9166666666667
"4916" 0 2012-10-18 135 18 34.9166666666667
"4917" 0 2012-10-18 140 18 34.9166666666667
"4918" 0 2012-10-18 145 18 34.9166666666667
"4919" 0 2012-10-18 150 18 34.9166666666667
"4920" 0 2012-10-18 155 18 34.9166666666667
"4921" 0 2012-10-18 200 18 34.9166666666667
"4922" 0 2012-10-18 205 18 34.9166666666667
"4923" 0 2012-10-18 210 18 34.9166666666667
"4924" 0 2012-10-18 215 18 34.9166666666667
"4925" 0 2012-10-18 220 18 34.9166666666667
"4926" 0 2012-10-18 225 18 34.9166666666667
"4927" 0 2012-10-18 230 18 34.9166666666667
"4928" 0 2012-10-18 235 18 34.9166666666667
"4929" 0 2012-10-18 240 18 34.9166666666667
"4930" 0 2012-10-18 245 18 34.9166666666667
"4931" 0 2012-10-18 250 18 34.9166666666667
"4932" 0 2012-10-18 255 18 34.9166666666667
"4933" 0 2012-10-18 300 18 34.9166666666667
"4934" 0 2012-10-18 305 18 34.9166666666667
"4935" 0 2012-10-18 310 18 34.9166666666667
"4936" 0 2012-10-18 315 18 34.9166666666667
"4937" 0 2012-10-18 320 18 34.9166666666667
"4938" 0 2012-10-18 325 18 34.9166666666667
"4939" 0 2012-10-18 330 18 34.9166666666667
"4940" 12 2012-10-18 335 18 34.9166666666667
"4941" 0 2012-10-18 340 18 34.9166666666667
"4942" 0 2012-10-18 345 18 34.9166666666667
"4943" 0 2012-10-18 350 18 34.9166666666667
"4944" 0 2012-10-18 355 18 34.9166666666667
"4945" 0 2012-10-18 400 18 34.9166666666667
"4946" 0 2012-10-18 405 18 34.9166666666667
"4947" 0 2012-10-18 410 18 34.9166666666667
"4948" 0 2012-10-18 415 18 34.9166666666667
"4949" 9 2012-10-18 420 18 34.9166666666667
"4950" 0 2012-10-18 425 18 34.9166666666667
"4951" 0 2012-10-18 430 18 34.9166666666667
"4952" 0 2012-10-18 435 18 34.9166666666667
"4953" 0 2012-10-18 440 18 34.9166666666667
"4954" 0 2012-10-18 445 18 34.9166666666667
"4955" 68 2012-10-18 450 18 34.9166666666667
"4956" 0 2012-10-18 455 18 34.9166666666667
"4957" 0 2012-10-18 500 18 34.9166666666667
"4958" 0 2012-10-18 505 18 34.9166666666667
"4959" 0 2012-10-18 510 18 34.9166666666667
"4960" 0 2012-10-18 515 18 34.9166666666667
"4961" 0 2012-10-18 520 18 34.9166666666667
"4962" 8 2012-10-18 525 18 34.9166666666667
"4963" 0 2012-10-18 530 18 34.9166666666667
"4964" 0 2012-10-18 535 18 34.9166666666667
"4965" 0 2012-10-18 540 18 34.9166666666667
"4966" 0 2012-10-18 545 18 34.9166666666667
"4967" 0 2012-10-18 550 18 34.9166666666667
"4968" 11 2012-10-18 555 18 34.9166666666667
"4969" 0 2012-10-18 600 18 34.9166666666667
"4970" 0 2012-10-18 605 18 34.9166666666667
"4971" 0 2012-10-18 610 18 34.9166666666667
"4972" 20 2012-10-18 615 18 34.9166666666667
"4973" 0 2012-10-18 620 18 34.9166666666667
"4974" 65 2012-10-18 625 18 34.9166666666667
"4975" 22 2012-10-18 630 18 34.9166666666667
"4976" 0 2012-10-18 635 18 34.9166666666667
"4977" 0 2012-10-18 640 18 34.9166666666667
"4978" 33 2012-10-18 645 18 34.9166666666667
"4979" 32 2012-10-18 650 18 34.9166666666667
"4980" 81 2012-10-18 655 18 34.9166666666667
"4981" 62 2012-10-18 700 18 34.9166666666667
"4982" 0 2012-10-18 705 18 34.9166666666667
"4983" 12 2012-10-18 710 18 34.9166666666667
"4984" 68 2012-10-18 715 18 34.9166666666667
"4985" 0 2012-10-18 720 18 34.9166666666667
"4986" 0 2012-10-18 725 18 34.9166666666667
"4987" 114 2012-10-18 730 18 34.9166666666667
"4988" 20 2012-10-18 735 18 34.9166666666667
"4989" 0 2012-10-18 740 18 34.9166666666667
"4990" 0 2012-10-18 745 18 34.9166666666667
"4991" 0 2012-10-18 750 18 34.9166666666667
"4992" 0 2012-10-18 755 18 34.9166666666667
"4993" 105 2012-10-18 800 18 34.9166666666667
"4994" 48 2012-10-18 805 18 34.9166666666667
"4995" 619 2012-10-18 810 18 34.9166666666667
"4996" 759 2012-10-18 815 18 34.9166666666667
"4997" 735 2012-10-18 820 18 34.9166666666667
"4998" 618 2012-10-18 825 18 34.9166666666667
"4999" 446 2012-10-18 830 18 34.9166666666667
"5000" 757 2012-10-18 835 18 34.9166666666667
"5001" 608 2012-10-18 840 18 34.9166666666667
"5002" 568 2012-10-18 845 18 34.9166666666667
"5003" 571 2012-10-18 850 18 34.9166666666667
"5004" 355 2012-10-18 855 18 34.9166666666667
"5005" 55 2012-10-18 900 18 34.9166666666667
"5006" 32 2012-10-18 905 18 34.9166666666667
"5007" 79 2012-10-18 910 18 34.9166666666667
"5008" 49 2012-10-18 915 18 34.9166666666667
"5009" 0 2012-10-18 920 18 34.9166666666667
"5010" 0 2012-10-18 925 18 34.9166666666667
"5011" 0 2012-10-18 930 18 34.9166666666667
"5012" 0 2012-10-18 935 18 34.9166666666667
"5013" 0 2012-10-18 940 18 34.9166666666667
"5014" 0 2012-10-18 945 18 34.9166666666667
"5015" 0 2012-10-18 950 18 34.9166666666667
"5016" 0 2012-10-18 955 18 34.9166666666667
"5017" 0 2012-10-18 1000 18 34.9166666666667
"5018" 0 2012-10-18 1005 18 34.9166666666667
"5019" 0 2012-10-18 1010 18 34.9166666666667
"5020" 0 2012-10-18 1015 18 34.9166666666667
"5021" 0 2012-10-18 1020 18 34.9166666666667
"5022" 0 2012-10-18 1025 18 34.9166666666667
"5023" 0 2012-10-18 1030 18 34.9166666666667
"5024" 0 2012-10-18 1035 18 34.9166666666667
"5025" 0 2012-10-18 1040 18 34.9166666666667
"5026" 0 2012-10-18 1045 18 34.9166666666667
"5027" 0 2012-10-18 1050 18 34.9166666666667
"5028" 0 2012-10-18 1055 18 34.9166666666667
"5029" 0 2012-10-18 1100 18 34.9166666666667
"5030" 0 2012-10-18 1105 18 34.9166666666667
"5031" 0 2012-10-18 1110 18 34.9166666666667
"5032" 0 2012-10-18 1115 18 34.9166666666667
"5033" 0 2012-10-18 1120 18 34.9166666666667
"5034" 0 2012-10-18 1125 18 34.9166666666667
"5035" 0 2012-10-18 1130 18 34.9166666666667
"5036" 0 2012-10-18 1135 18 34.9166666666667
"5037" 0 2012-10-18 1140 18 34.9166666666667
"5038" 0 2012-10-18 1145 18 34.9166666666667
"5039" 0 2012-10-18 1150 18 34.9166666666667
"5040" 0 2012-10-18 1155 18 34.9166666666667
"5041" 0 2012-10-18 1200 18 34.9166666666667
"5042" 0 2012-10-18 1205 18 34.9166666666667
"5043" 0 2012-10-18 1210 18 34.9166666666667
"5044" 193 2012-10-18 1215 18 34.9166666666667
"5045" 37 2012-10-18 1220 18 34.9166666666667
"5046" 0 2012-10-18 1225 18 34.9166666666667
"5047" 0 2012-10-18 1230 18 34.9166666666667
"5048" 0 2012-10-18 1235 18 34.9166666666667
"5049" 0 2012-10-18 1240 18 34.9166666666667
"5050" 0 2012-10-18 1245 18 34.9166666666667
"5051" 0 2012-10-18 1250 18 34.9166666666667
"5052" 0 2012-10-18 1255 18 34.9166666666667
"5053" 0 2012-10-18 1300 18 34.9166666666667
"5054" 0 2012-10-18 1305 18 34.9166666666667
"5055" 0 2012-10-18 1310 18 34.9166666666667
"5056" 0 2012-10-18 1315 18 34.9166666666667
"5057" 0 2012-10-18 1320 18 34.9166666666667
"5058" 0 2012-10-18 1325 18 34.9166666666667
"5059" 0 2012-10-18 1330 18 34.9166666666667
"5060" 0 2012-10-18 1335 18 34.9166666666667
"5061" 0 2012-10-18 1340 18 34.9166666666667
"5062" 0 2012-10-18 1345 18 34.9166666666667
"5063" 0 2012-10-18 1350 18 34.9166666666667
"5064" 0 2012-10-18 1355 18 34.9166666666667
"5065" 0 2012-10-18 1400 18 34.9166666666667
"5066" 0 2012-10-18 1405 18 34.9166666666667
"5067" 0 2012-10-18 1410 18 34.9166666666667
"5068" 0 2012-10-18 1415 18 34.9166666666667
"5069" 0 2012-10-18 1420 18 34.9166666666667
"5070" 0 2012-10-18 1425 18 34.9166666666667
"5071" 0 2012-10-18 1430 18 34.9166666666667
"5072" 63 2012-10-18 1435 18 34.9166666666667
"5073" 4 2012-10-18 1440 18 34.9166666666667
"5074" 0 2012-10-18 1445 18 34.9166666666667
"5075" 0 2012-10-18 1450 18 34.9166666666667
"5076" 0 2012-10-18 1455 18 34.9166666666667
"5077" 0 2012-10-18 1500 18 34.9166666666667
"5078" 0 2012-10-18 1505 18 34.9166666666667
"5079" 0 2012-10-18 1510 18 34.9166666666667
"5080" 0 2012-10-18 1515 18 34.9166666666667
"5081" 0 2012-10-18 1520 18 34.9166666666667
"5082" 0 2012-10-18 1525 18 34.9166666666667
"5083" 0 2012-10-18 1530 18 34.9166666666667
"5084" 64 2012-10-18 1535 18 34.9166666666667
"5085" 468 2012-10-18 1540 18 34.9166666666667
"5086" 127 2012-10-18 1545 18 34.9166666666667
"5087" 504 2012-10-18 1550 18 34.9166666666667
"5088" 286 2012-10-18 1555 18 34.9166666666667
"5089" 44 2012-10-18 1600 18 34.9166666666667
"5090" 61 2012-10-18 1605 18 34.9166666666667
"5091" 27 2012-10-18 1610 18 34.9166666666667
"5092" 0 2012-10-18 1615 18 34.9166666666667
"5093" 0 2012-10-18 1620 18 34.9166666666667
"5094" 0 2012-10-18 1625 18 34.9166666666667
"5095" 0 2012-10-18 1630 18 34.9166666666667
"5096" 0 2012-10-18 1635 18 34.9166666666667
"5097" 0 2012-10-18 1640 18 34.9166666666667
"5098" 0 2012-10-18 1645 18 34.9166666666667
"5099" 0 2012-10-18 1650 18 34.9166666666667
"5100" 0 2012-10-18 1655 18 34.9166666666667
"5101" 0 2012-10-18 1700 18 34.9166666666667
"5102" 0 2012-10-18 1705 18 34.9166666666667
"5103" 0 2012-10-18 1710 18 34.9166666666667
"5104" 0 2012-10-18 1715 18 34.9166666666667
"5105" 0 2012-10-18 1720 18 34.9166666666667
"5106" 0 2012-10-18 1725 18 34.9166666666667
"5107" 0 2012-10-18 1730 18 34.9166666666667
"5108" 0 2012-10-18 1735 18 34.9166666666667
"5109" 0 2012-10-18 1740 18 34.9166666666667
"5110" 21 2012-10-18 1745 18 34.9166666666667
"5111" 106 2012-10-18 1750 18 34.9166666666667
"5112" 0 2012-10-18 1755 18 34.9166666666667
"5113" 0 2012-10-18 1800 18 34.9166666666667
"5114" 163 2012-10-18 1805 18 34.9166666666667
"5115" 0 2012-10-18 1810 18 34.9166666666667
"5116" 168 2012-10-18 1815 18 34.9166666666667
"5117" 0 2012-10-18 1820 18 34.9166666666667
"5118" 111 2012-10-18 1825 18 34.9166666666667
"5119" 8 2012-10-18 1830 18 34.9166666666667
"5120" 8 2012-10-18 1835 18 34.9166666666667
"5121" 26 2012-10-18 1840 18 34.9166666666667
"5122" 20 2012-10-18 1845 18 34.9166666666667
"5123" 0 2012-10-18 1850 18 34.9166666666667
"5124" 21 2012-10-18 1855 18 34.9166666666667
"5125" 0 2012-10-18 1900 18 34.9166666666667
"5126" 168 2012-10-18 1905 18 34.9166666666667
"5127" 42 2012-10-18 1910 18 34.9166666666667
"5128" 0 2012-10-18 1915 18 34.9166666666667
"5129" 0 2012-10-18 1920 18 34.9166666666667
"5130" 0 2012-10-18 1925 18 34.9166666666667
"5131" 0 2012-10-18 1930 18 34.9166666666667
"5132" 0 2012-10-18 1935 18 34.9166666666667
"5133" 5 2012-10-18 1940 18 34.9166666666667
"5134" 0 2012-10-18 1945 18 34.9166666666667
"5135" 62 2012-10-18 1950 18 34.9166666666667
"5136" 17 2012-10-18 1955 18 34.9166666666667
"5137" 0 2012-10-18 2000 18 34.9166666666667
"5138" 0 2012-10-18 2005 18 34.9166666666667
"5139" 0 2012-10-18 2010 18 34.9166666666667
"5140" 0 2012-10-18 2015 18 34.9166666666667
"5141" 0 2012-10-18 2020 18 34.9166666666667
"5142" 0 2012-10-18 2025 18 34.9166666666667
"5143" 0 2012-10-18 2030 18 34.9166666666667
"5144" 0 2012-10-18 2035 18 34.9166666666667
"5145" 0 2012-10-18 2040 18 34.9166666666667
"5146" 0 2012-10-18 2045 18 34.9166666666667
"5147" 0 2012-10-18 2050 18 34.9166666666667
"5148" 0 2012-10-18 2055 18 34.9166666666667
"5149" 0 2012-10-18 2100 18 34.9166666666667
"5150" 0 2012-10-18 2105 18 34.9166666666667
"5151" 0 2012-10-18 2110 18 34.9166666666667
"5152" 0 2012-10-18 2115 18 34.9166666666667
"5153" 0 2012-10-18 2120 18 34.9166666666667
"5154" 23 2012-10-18 2125 18 34.9166666666667
"5155" 43 2012-10-18 2130 18 34.9166666666667
"5156" 0 2012-10-18 2135 18 34.9166666666667
"5157" 0 2012-10-18 2140 18 34.9166666666667
"5158" 0 2012-10-18 2145 18 34.9166666666667
"5159" 0 2012-10-18 2150 18 34.9166666666667
"5160" 0 2012-10-18 2155 18 34.9166666666667
"5161" 50 2012-10-18 2200 18 34.9166666666667
"5162" 0 2012-10-18 2205 18 34.9166666666667
"5163" 17 2012-10-18 2210 18 34.9166666666667
"5164" 5 2012-10-18 2215 18 34.9166666666667
"5165" 0 2012-10-18 2220 18 34.9166666666667
"5166" 0 2012-10-18 2225 18 34.9166666666667
"5167" 0 2012-10-18 2230 18 34.9166666666667
"5168" 0 2012-10-18 2235 18 34.9166666666667
"5169" 0 2012-10-18 2240 18 34.9166666666667
"5170" 0 2012-10-18 2245 18 34.9166666666667
"5171" 0 2012-10-18 2250 18 34.9166666666667
"5172" 0 2012-10-18 2255 18 34.9166666666667
"5173" 0 2012-10-18 2300 18 34.9166666666667
"5174" 0 2012-10-18 2305 18 34.9166666666667
"5175" 0 2012-10-18 2310 18 34.9166666666667
"5176" 0 2012-10-18 2315 18 34.9166666666667
"5177" 0 2012-10-18 2320 18 34.9166666666667
"5178" 0 2012-10-18 2325 18 34.9166666666667
"5179" 0 2012-10-18 2330 18 34.9166666666667
